40000 158802
832 1033 33.15
9758 9957 388.85
7585 7586 302.25
15853 15854 631.71
38686 38887 1541.64
25961 25962 1034.53
22970 23171 915.37
5939 6138 236.66
17501 17702 697.42
11864 11865 472.75
33215 33216 1323.58
15413 15613 614.19
38326 38526 1527.29
10232 10233 407.71
23224 23225 925.44
27675 27875 1102.84
31666 31667 1261.86
6714 6913 267.54
13952 14151 555.98
37238 37437 1483.91
34026 34027 1355.90
22529 22729 897.78
24308 24508 968.67
17183 17384 684.76
23333 23534 929.83
35024 35224 1395.69
35489 35490 1414.21
29883 30084 1190.84
34369 34370 1369.59
29267 29468 1166.29
23620 23819 941.23
3251 3450 129.53
30795 30995 1227.19
15319 15320 610.44
2567 2568 102.28
11140 11339 443.92
27922 27923 1112.67
36359 36558 1448.90
30424 30624 1212.38
24170 24370 963.18
3527 3728 140.56
22595 22795 900.42
33534 33735 1336.34
32569 32570 1297.86
38661 38860 1540.62
5343 5542 212.91
2062 2263 82.17
249 449 9.91
30757 30958 1225.68
28377 28378 1130.81
12983 13182 517.37
2549 2749 101.58
12284 12485 489.52
8956 8957 356.88
33936 33937 1352.33
30095 30296 1199.29
5507 5708 219.46
21466 21666 855.41
24298 24497 968.26
28747 28947 1145.57
7592 7792 302.55
24643 24842 982.00
37755 37756 1504.52
1278 1279 50.90
10970 11170 437.16
14133 14334 563.21
26620 26621 1060.77
22358 22558 890.97
18682 18683 744.45
33855 33856 1349.09
22163 22364 883.21
19519 19520 777.81
32504 32705 1295.29
21248 21447 846.71
23246 23247 926.32
11568 11767 460.98
5190 5389 206.82
37690 37691 1501.92
20146 20345 802.81
22315 22516 889.26
27032 27233 1077.22
4609 4809 183.65
25456 25657 1014.42
7383 7584 294.23
15163 15164 604.23
4159 4358 165.73
30470 30471 1214.20
23003 23204 916.66
11555 11755 460.47
9576 9775 381.60
33017 33018 1315.69
27907 28106 1112.08
16316 16517 650.20
1454 1654 57.93
29096 29296 1159.47
38772 38773 1545.05
32688 32689 1302.59
7628 7829 303.97
10047 10246 400.35
38609 38610 1538.53
38168 38369 1521.01
4577 4776 182.39
29060 29259 1158.02
35280 35479 1405.89
29874 30075 1190.48
28228 28427 1124.86
39662 39863 1580.53
8481 8682 337.97
16146 16147 643.40
24788 24989 987.82
8134 8333 324.13
7179 7180 286.07
4703 4902 187.40
6760 6959 269.38
30729 30730 1224.53
38363 38563 1528.77
1424 1425 56.71
24583 24783 979.64
38551 38552 1536.24
29440 29641 1173.18
15582 15583 620.93
34979 34980 1393.90
20252 20253 807.01
37701 37900 1502.37
15871 16070 632.44
2846 3046 113.40
10888 10889 433.86
28783 28784 1146.99
30864 31063 1229.91
29124 29325 1160.60
2378 2579 94.78
8546 8745 340.55
23810 24009 948.80
3173 3174 126.43
2613 2812 104.10
33962 34163 1353.40
23725 23924 945.43
25616 25817 1020.79
12251 12252 488.17
2964 3163 118.11
422 423 16.78
8224 8424 327.71
2445 2645 97.42
39090 39091 1557.71
3824 4023 152.36
4805 5006 191.47
20530 20730 818.12
9049 9050 360.57
15150 15151 603.71
17709 17710 705.68
19873 20074 791.94
3541 3741 141.11
17790 17990 708.94
12743 12744 507.79
15897 16097 633.49
38354 38553 1528.40
10008 10009 398.78
33227 33426 1324.07
24707 24908 984.58
30064 30265 1198.05
13563 13564 540.47
28101 28301 1119.82
5065 5264 201.82
11784 11985 469.61
38081 38282 1517.53
23108 23309 920.86
9310 9510 371.00
16686 16887 664.94
27729 27928 1104.99
18045 18046 719.06
9250 9450 368.60
36878 37078 1469.58
35919 36120 1431.38
8145 8346 324.59
26492 26691 1055.69
3931 3932 156.63
36267 36468 1445.24
14164 14165 564.42
21902 22103 872.80
4852 5051 193.33
29621 29822 1180.39
12433 12632 495.43
21011 21210 837.26
28758 28959 1146.02
4726 4927 188.34
5357 5558 213.49
4974 5173 198.21
16662 16862 663.97
37892 38093 1510.00
37639 37838 1499.89
17816 17817 709.93
28240 28241 1125.33
37881 38082 1509.56
30367 30566 1210.12
32773 32774 1305.99
30389 30390 1210.99
7619 7620 303.58
19776 19976 788.08
7424 7425 295.81
951 952 37.88
33664 33665 1341.48
33410 33610 1331.37
24982 25182 995.54
21165 21365 843.43
31329 31530 1248.47
11696 11697 466.06
30233 30434 1204.78
14084 14085 561.22
22272 22273 887.51
32899 33098 1311.01
21768 21969 867.47
20771 20772 827.71
13834 14034 551.27
12172 12371 485.05
37580 37781 1497.58
32819 32820 1307.80
9197 9198 366.49
29888 30088 1191.03
32795 32994 1306.88
32971 33170 1313.89
14586 14787 581.27
20788 20988 828.41
3425 3626 136.48
31815 32016 1267.82
24236 24237 965.77
38010 38209 1514.67
37916 38115 1510.94
35991 35992 1434.23
5994 6193 238.86
11477 11676 457.34
38047 38246 1516.15
14124 14324 562.84
5173 5374 206.16
13900 14100 553.91
12526 12727 499.17
9288 9489 370.13
616 817 24.54
34170 34369 1361.67
8936 8937 356.08
23981 24181 955.65
28927 28928 1152.72
5294 5494 210.96
32989 33189 1314.62
2134 2335 85.05
24105 24106 960.56
13929 14130 555.08
18756 18757 747.41
2765 2966 110.20
6384 6585 254.42
15310 15509 610.09
2721 2922 108.44
18804 18805 749.30
30925 31124 1232.35
35325 35525 1407.70
24162 24361 962.85
25818 26017 1028.82
34992 34993 1394.42
15782 15983 628.93
24260 24461 966.76
39477 39478 1573.13
4408 4608 175.64
10879 11078 433.51
36204 36405 1442.72
11827 12026 471.28
31843 32043 1268.93
5615 5616 223.72
7020 7220 279.73
34376 34576 1369.89
24948 25148 994.18
20460 20461 815.30
8382 8583 334.04
7298 7497 290.81
8391 8592 334.40
7320 7519 291.69
26586 26785 1059.45
32052 32053 1277.24
28095 28295 1119.58
29697 29898 1183.43
35612 35812 1419.12
21720 21920 865.54
33435 33634 1332.36
9194 9395 366.40
13001 13202 518.08
4122 4323 164.27
18154 18354 723.44
36110 36310 1438.98
7866 8067 313.46
5650 5850 225.14
10918 10919 435.06
15329 15330 610.84
35777 35976 1425.71
6480 6680 258.22
34226 34426 1363.89
21514 21714 857.33
27429 27628 1093.02
28352 28353 1129.81
35842 36041 1428.28
66 67 2.60
39031 39230 1555.36
7088 7287 282.44
32692 32693 1302.75
17419 17620 694.14
39765 39766 1584.62
14544 14545 579.56
37565 37766 1496.98
35909 36109 1430.97
14876 15076 592.80
7373 7572 293.81
11701 11702 466.26
3592 3792 143.15
31859 32058 1269.56
38184 38383 1521.63
33705 33905 1343.14
32295 32496 1286.96
6597 6598 262.88
34608 34809 1379.12
6665 6866 265.60
8194 8393 326.53
36334 36534 1447.91
27319 27320 1088.64
21858 21859 871.01
38807 39008 1546.45
18691 18892 744.84
2465 2664 98.21
18711 18911 745.63
32107 32308 1279.47
28541 28742 1137.37
4623 4824 184.22
18446 18645 735.05
8631 8831 343.93
18560 18761 739.63
17819 18018 710.06
30317 30517 1208.13
14011 14211 558.32
12593 12793 501.84
17921 18122 714.16
25242 25441 1005.87
22170 22369 883.47
7094 7295 282.70
25305 25504 1008.39
29663 29863 1182.06
17540 17739 698.96
8458 8659 337.05
28972 29171 1154.53
11207 11408 446.59
2643 2644 105.29
26754 26755 1066.13
7803 8004 310.94
22174 22373 883.63
30601 30801 1219.43
28718 28917 1144.40
39704 39705 1582.18
32154 32353 1281.33
28882 29082 1150.94
36895 36896 1470.24
38359 38360 1528.59
32696 32697 1302.91
20939 21139 834.42
18153 18154 723.38
3771 3971 150.28
29970 30170 1194.31
39257 39258 1564.36
15512 15712 618.15
10716 10915 427.02
7668 7868 305.56
1840 2039 73.30
33598 33799 1338.90
19786 19985 788.47
2729 2730 108.73
4288 4487 170.86
38342 38542 1527.93
3828 4029 152.54
16937 17138 674.95
15712 15713 626.10
33382 33583 1330.29
7443 7642 296.58
32738 32939 1304.62
33006 33205 1315.26
21742 21941 866.41
12676 12877 505.14
36228 36229 1443.65
33993 34193 1354.63
35828 35829 1427.71
4011 4211 159.82
10021 10222 399.33
2490 2691 99.23
11873 12073 473.13
6660 6861 265.40
20387 20388 812.41
2435 2636 97.03
13570 13771 540.78
22510 22710 897.02
17876 18076 712.35
3660 3661 145.82
37716 37917 1502.99
9396 9397 374.42
1657 1857 66.02
23145 23344 922.32
35532 35733 1415.96
34046 34247 1356.73
3307 3506 131.77
9795 9995 390.34
20064 20264 799.54
26949 26950 1073.90
24437 24637 973.80
34531 34731 1376.06
39788 39989 1585.57
20066 20267 799.63
36785 36986 1465.90
29328 29527 1168.71
21681 21682 863.96
13613 13812 542.45
16189 16190 645.12
24311 24312 968.77
4446 4645 177.15
2232 2433 88.94
9906 10106 394.75
5044 5243 200.98
17640 17841 702.95
23251 23252 926.52
37388 37389 1489.90
35138 35337 1400.24
14942 15142 595.44
860 1060 34.26
18478 18479 736.32
10035 10234 399.87
34702 34901 1382.86
13574 13773 540.92
34290 34491 1366.46
29663 29862 1182.05
34839 35040 1388.33
7267 7467 289.58
36738 36937 1464.00
27602 27603 1099.90
22117 22316 881.35
8758 8759 348.99
23306 23506 928.74
22965 23164 915.15
9736 9935 387.97
19045 19246 758.94
1192 1393 47.52
11866 12066 472.85
28849 29048 1149.61
33002 33202 1315.11
33161 33162 1321.45
38746 38945 1544.02
21197 21397 844.71
17952 18151 715.38
18905 19105 753.36
13029 13229 519.19
6114 6315 243.65
38754 38955 1544.36
17559 17560 699.71
35005 35205 1394.93
33087 33088 1318.49
1389 1589 55.36
27764 27765 1106.38
3423 3424 136.37
8039 8238 320.33
31123 31324 1240.26
39268 39467 1564.81
31810 32011 1267.62
28922 28923 1152.52
29767 29967 1186.22
14738 14937 587.30
31261 31262 1245.72
13083 13282 521.34
37352 37353 1488.46
34329 34528 1368.00
4418 4419 176.02
17033 17232 678.74
7026 7226 279.97
6883 6884 274.26
24768 24967 987.00
23094 23294 920.29
19076 19277 760.18
25705 25905 1024.34
7550 7751 300.88
20101 20102 801.00
2514 2713 100.17
23043 23242 918.24
13273 13474 528.93
24547 24548 978.18
22732 22932 905.87
21705 21905 864.94
18534 18734 738.58
16069 16070 640.32
36459 36659 1452.88
22526 22527 897.64
3881 4081 154.65
28084 28284 1119.14
26049 26248 1038.03
4122 4321 164.25
36479 36678 1453.67
10366 10367 413.07
26398 26598 1051.97
24173 24174 963.28
26556 26557 1058.24
4750 4949 189.28
1722 1723 68.60
36573 36772 1457.43
5441 5442 216.79
30588 30787 1218.93
14542 14543 579.48
14311 14511 570.29
11177 11178 445.39
12058 12059 480.48
484 685 19.29
37451 37650 1492.40
13834 14035 551.28
29033 29232 1156.94
11600 11799 462.25
11940 12139 475.80
17642 17643 703.00
36340 36540 1448.15
85 286 3.39
36116 36317 1439.23
13 214 0.51
36528 36529 1455.62
36193 36194 1442.28
18689 18690 744.73
30083 30283 1198.80
1825 2026 72.72
35928 36128 1431.73
6842 7043 272.65
3903 4104 155.54
7106 7305 283.16
32975 33175 1314.06
6996 7196 278.80
3936 4135 156.84
36493 36694 1454.25
34313 34514 1367.38
13186 13387 525.48
27824 28024 1108.77
13213 13412 526.51
33699 33899 1342.90
32509 32510 1295.46
25628 25827 1021.25
15451 15651 615.71
1280 1480 51.00
5688 5887 226.65
26512 26711 1056.49
19512 19713 777.56
36068 36069 1437.28
36103 36303 1438.70
32690 32890 1302.69
36813 37012 1466.97
12369 12570 492.92
8212 8411 327.22
25644 25845 1021.91
14256 14456 568.09
12467 12667 496.80
32936 33137 1312.51
3140 3339 125.12
39090 39290 1557.73
18222 18223 726.11
2582 2783 102.91
25351 25352 1010.22
8632 8832 343.97
26654 26853 1062.14
3544 3745 141.24
29360 29561 1170.01
14877 15078 592.85
1077 1078 42.89
10637 10836 423.86
18329 18528 730.40
33734 33934 1344.30
18051 18252 719.33
5762 5763 229.60
14706 14907 586.04
38110 38111 1518.66
7743 7943 308.56
16037 16238 639.07
19681 19880 784.27
2290 2490 91.25
16830 17030 670.66
5949 5950 237.05
29211 29412 1164.05
9299 9500 370.57
28924 28925 1152.60
36341 36540 1448.18
10351 10352 412.47
8850 9051 352.67
25964 26165 1034.68
1552 1751 61.84
35719 35918 1423.39
34488 34489 1374.32
34989 35190 1394.33
16560 16761 659.93
11826 12025 471.24
23365 23366 931.08
35627 35826 1419.71
7226 7425 287.93
37998 38197 1514.22
7807 8006 311.08
26193 26194 1043.78
9188 9189 366.13
7565 7566 301.45
10178 10377 405.59
12905 12906 514.24
29549 29550 1177.51
7052 7053 280.99
5218 5417 207.91
19524 19725 778.04
26639 26839 1061.55
10973 11172 437.27
29367 29566 1170.27
15771 15971 628.48
29452 29651 1173.64
674 875 26.86
2071 2270 82.51
12279 12480 489.32
11191 11192 445.95
6612 6811 263.46
16853 17054 671.59
32141 32340 1280.81
31385 31586 1250.71
25573 25574 1019.07
777 778 30.95
752 753 29.95
19012 19213 757.62
28521 28721 1136.56
15985 15986 636.99
950 1150 37.86
31024 31225 1236.30
16172 16173 644.44
16373 16574 652.48
4792 4992 190.97
27438 27638 1093.39
2684 2883 106.94
4983 5182 198.57
10033 10234 399.81
20495 20496 816.70
37835 38036 1507.72
33121 33322 1319.88
15943 16142 635.32
18331 18532 730.50
38620 38819 1538.98
21416 21616 853.41
8339 8539 332.31
29156 29356 1161.87
6036 6037 240.50
35347 35547 1408.58
6228 6427 248.16
12188 12387 485.69
26815 26816 1068.54
5000 5200 199.25
37651 37652 1500.36
13589 13788 541.52
9419 9618 375.32
12935 13134 515.45
10298 10499 410.38
20289 20290 808.49
23508 23707 936.78
14866 15065 592.39
34408 34608 1371.14
9959 10158 396.86
38580 38581 1537.40
32074 32275 1278.15
28875 29075 1150.66
2783 2983 110.91
5693 5894 226.87
11768 11967 468.95
35889 36088 1430.16
14980 15181 596.97
18472 18672 736.10
30185 30384 1202.87
2442 2443 97.28
21995 22194 876.50
30527 30727 1216.50
22631 22832 901.84
1657 1856 66.01
32014 32213 1275.73
31781 31982 1266.49
30829 30830 1228.50
33419 33618 1331.72
33 234 1.31
17733 17933 706.66
33304 33505 1327.17
28576 28776 1138.76
27130 27330 1081.13
38582 38782 1537.50
3131 3331 124.77
34742 34943 1384.48
6231 6232 248.27
20368 20568 811.67
101 301 4.02
10154 10155 404.62
31789 31989 1266.80
25655 25855 1022.34
29006 29205 1155.86
8964 8965 357.20
21093 21292 840.54
10874 11074 433.32
23321 23322 929.32
17928 18129 714.44
2834 3035 112.93
11979 11980 477.35
12977 13178 517.15
33964 33965 1353.45
13141 13342 523.68
2738 2937 109.10
21781 21782 867.96
3955 4156 157.62
30742 30941 1225.06
38350 38550 1528.25
1054 1254 41.99
5258 5259 209.50
22789 22990 908.16
8755 8956 348.90
26940 27141 1073.57
19480 19681 776.28
25289 25488 1007.75
13097 13296 521.90
2936 3137 117.01
10521 10721 419.26
25853 26054 1030.24
30724 30725 1224.33
36597 36798 1458.41
21920 22120 873.51
15818 15819 630.31
25102 25103 1000.29
1940 2139 77.30
26286 26485 1047.48
25755 25955 1026.34
36992 37191 1474.13
7956 8157 317.06
10106 10107 402.70
15161 15162 604.15
18585 18586 740.60
35005 35204 1394.92
5378 5379 214.30
17824 17825 710.25
32984 33185 1314.43
24049 24248 958.33
22370 22569 891.44
38953 38954 1552.26
21272 21473 847.69
13893 13894 553.61
16972 17172 676.34
3894 4095 155.18
15585 15786 621.08
22036 22237 878.13
470 669 18.71
17800 18000 709.33
38869 39068 1548.91
25861 26061 1030.55
8468 8668 337.44
24607 24806 980.56
38824 39024 1547.12
12142 12143 483.84
34037 34236 1356.35
9568 9767 381.28
21654 21853 862.89
30041 30242 1197.13
39955 39956 1587.58
9758 9958 388.86
25299 25499 1008.16
30453 30653 1213.54
33675 33676 1341.92
10246 10445 408.28
9771 9972 389.39
25378 25578 1011.32
9929 10128 395.66
28155 28356 1121.99
11625 11826 463.25
32729 32929 1304.25
14444 14643 575.57
22106 22306 880.92
18650 18849 743.18
30578 30778 1218.54
4612 4811 183.76
16481 16682 656.77
34336 34337 1368.27
38728 38929 1543.32
191 392 7.63
26045 26046 1037.86
24227 24228 965.41
10683 10882 425.70
19890 19891 792.59
6025 6224 240.07
31685 31686 1262.62
32676 32875 1302.12
38795 38994 1545.98
6828 7029 272.09
38150 38151 1520.26
32571 32772 1297.97
17226 17425 686.43
18906 19106 753.40
11046 11246 440.17
38517 38718 1534.91
22415 22416 893.20
25871 26072 1030.96
15366 15567 612.35
11542 11741 459.94
26427 26626 1053.09
23413 23613 932.99
31052 31253 1237.42
34806 35005 1386.99
3514 3515 140.01
27058 27258 1078.25
10664 10863 424.94
31390 31590 1250.90
15589 15789 621.23
37153 37352 1480.54
1005 1204 40.02
3701 3702 147.46
35546 35747 1416.52
34156 34356 1361.12
21263 21464 847.33
25486 25487 1015.59
28671 28672 1142.51
19527 19726 778.14
18857 19058 751.45
19092 19093 760.79
17930 18131 714.52
14333 14334 571.15
30303 30504 1207.58
8028 8229 319.91
13685 13885 545.34
31691 31892 1262.89
19210 19409 765.49
21142 21143 842.49
12752 12953 508.18
36765 36964 1465.08
33667 33867 1341.62
34831 34832 1387.98
31333 31532 1248.61
4021 4221 160.22
16989 17188 677.01
28894 28895 1151.40
3798 3799 151.34
37514 37715 1494.94
7208 7407 287.21
11813 12014 470.74
14818 14819 590.46
24978 25177 995.37
5899 6099 235.07
4624 4625 184.23
37375 37576 1489.41
10814 11014 430.92
46 47 1.80
18761 18960 747.62
2622 2821 104.46
9783 9983 389.86
26383 26584 1051.38
35598 35599 1418.57
37966 38165 1512.94
21803 21804 868.81
7747 7948 308.73
3153 3352 125.64
35622 35823 1419.53
37646 37847 1500.19
901 1101 35.90
7667 7868 305.53
28670 28870 1142.49
10433 10634 415.75
23009 23010 916.87
8329 8330 331.89
9563 9764 381.10
38830 39031 1547.37
18903 18904 753.26
8279 8478 329.90
12650 12651 504.07
15155 15355 603.93
26366 26567 1050.70
35228 35428 1403.82
20557 20756 819.19
38414 38614 1530.78
7043 7044 280.63
787 987 31.37
6385 6585 254.45
16731 16931 666.73
20714 20915 825.46
39658 39857 1580.35
34814 35015 1387.33
2177 2178 86.74
18840 19041 750.77
27767 27968 1106.53
9351 9550 372.63
33859 34059 1349.27
16789 16988 669.04
2174 2374 86.64
4207 4408 167.64
30189 30388 1203.03
26233 26433 1045.37
32396 32596 1290.99
18960 19160 755.56
32351 32352 1289.17
30257 30456 1205.72
6960 6961 277.34
25502 25703 1016.26
15819 16019 630.37
5549 5550 221.11
27294 27495 1087.67
33678 33879 1342.07
14539 14738 579.37
21810 22009 869.10
25553 25753 1018.29
36924 36925 1471.40
37565 37765 1496.97
951 1151 37.90
19706 19907 785.29
39795 39796 1585.82
35112 35113 1399.19
12755 12955 508.29
36830 36831 1467.64
33447 33647 1332.85
6697 6698 266.85
38788 38789 1545.69
3415 3615 136.07
20091 20290 800.61
6271 6472 249.90
8288 8489 330.28
26422 26423 1052.88
33194 33395 1322.80
12700 12900 506.09
37697 37698 1502.20
7228 7428 288.02
29747 29947 1185.42
3440 3641 137.08
23699 23899 944.40
6430 6629 256.21
26068 26069 1038.78
16233 16432 646.86
260 460 10.35
25644 25843 1021.89
15671 15870 624.47
35529 35530 1415.81
8418 8419 335.42
1268 1269 50.50
14682 14883 585.08
20429 20430 814.06
27275 27276 1086.88
12585 12786 501.53
17204 17405 685.57
1903 2104 75.84
30948 31149 1233.29
13870 14071 552.72
10975 11175 437.36
20364 20564 811.51
32010 32211 1275.59
33863 34064 1349.44
8027 8028 319.84
3773 3973 150.36
11956 11957 476.43
12362 12562 492.63
23505 23705 936.67
37181 37182 1481.65
35910 35911 1430.99
32995 33194 1314.85
32968 32969 1313.76
14287 14486 569.32
31494 31495 1255.01
11765 11964 468.83
20872 21072 831.74
28069 28070 1118.52
29826 30025 1188.54
29061 29261 1158.07
25699 25899 1024.10
16871 16872 672.28
25067 25068 998.89
17343 17543 691.12
37085 37086 1477.81
28409 28609 1132.08
20307 20308 809.21
36888 36889 1469.96
37966 38166 1512.95
22733 22932 905.90
5949 6150 237.08
33409 33610 1331.34
3601 3802 143.49
3731 3732 148.66
33293 33294 1326.70
19630 19631 782.22
9463 9663 377.09
23091 23292 920.18
19151 19350 763.16
24575 24776 979.33
30537 30737 1216.90
9195 9196 366.41
36356 36557 1448.80
24506 24707 976.57
31115 31314 1239.92
32267 32467 1285.83
21519 21719 857.53
25108 25309 1000.56
15990 15991 637.19
9755 9955 388.74
21168 21367 843.54
5026 5227 200.28
32338 32537 1288.66
4337 4538 172.84
31942 32141 1272.88
20990 21191 836.47
39133 39134 1559.43
25757 25958 1026.43
6083 6282 242.39
32080 32279 1278.37
31170 31371 1242.14
32150 32351 1281.19
12503 12703 498.24
34388 34589 1370.38
32796 32995 1306.92
22165 22364 883.27
32668 32867 1301.80
6153 6354 245.21
17226 17427 686.45
26090 26291 1039.69
9538 9738 380.09
37296 37496 1486.24
28148 28149 1121.68
31534 31733 1256.62
31419 31620 1252.04
25872 26073 1031.00
18383 18584 732.58
1074 1273 42.78
1216 1416 48.44
27484 27684 1095.23
31244 31444 1245.06
38127 38326 1519.35
39678 39679 1581.14
32565 32765 1297.72
4982 5181 198.53
18527 18528 738.28
1195 1395 47.63
21548 21749 858.70
3651 3852 145.49
15568 15767 620.38
7851 8050 312.84
15578 15777 620.78
26938 27137 1073.47
23008 23207 916.84
16625 16824 662.48
39473 39673 1572.99
38021 38220 1515.11
4475 4476 178.30
21477 21676 855.84
27584 27784 1099.23
29831 30031 1188.75
28828 29029 1148.79
25937 26136 1033.58
14043 14244 559.61
